cancer	standard_drug_name	hpo_term	go_term	2019_None
colon_cancer	IRINOTECAN	HP:0001824	GO:0005654	505094000.0
colon_cancer	IRINOTECAN	HP:0001824	GO:0005737	524551000.0
colon_cancer	IRINOTECAN	HP:0001824	GO:0005739	66131100.0
colon_cancer	IRINOTECAN	HP:0001824	GO:0005829	678442000.0
colon_cancer	IRINOTECAN	HP:0001824	GO:0005886	228067000.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0019899	94711900.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0019904	81560900.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0042802	233857000.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0045944	81518500.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0005515	3941800000.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0005634	848778000.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0005654	441938000.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0005737	474354000.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0005829	628204000.0
colon_cancer	IRINOTECAN	HP:0001945	GO:0005886	220221000.0
colon_cancer	IRINOTECAN	HP:0200008	GO:0005515	287328000.0
colon_cancer	IRINOTECAN	HP:0002014	GO:0042802	104760000.0
colon_cancer	IRINOTECAN	HP:0002014	GO:0005515	1546670000.0
colon_cancer	IRINOTECAN	HP:0002014	GO:0005634	345251000.0
colon_cancer	IRINOTECAN	HP:0002014	GO:0005654	183893000.0
colon_cancer	IRINOTECAN	HP:0002014	GO:0005737	202446000.0
colon_cancer	IRINOTECAN	HP:0002014	GO:0005829	265067000.0
colon_cancer	IRINOTECAN	HP:0002014	GO:0005886	91089200.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0019899	83693800.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0042802	250856000.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0045944	89328400.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0005515	5213540000.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0005634	939570000.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0005654	495884000.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0005737	540143000.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0005739	75241900.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0005829	693984000.0
colon_cancer	IRINOTECAN	HP:0002017	GO:0005886	247895000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0000122	74218400.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0000149	74269700.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0001968	72128400.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0019899	116555000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0019904	89176900.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0042802	419444000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0042803	106427000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0045944	186978000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0005515	12047200000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0005634	1837540000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0005654	992921000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0005730	91655000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0005737	963550000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0005739	156773000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0005829	1320180000.0
colon_cancer	IRINOTECAN	HP:0002019	GO:0005886	448177000.0
colon_cancer	IRINOTECAN	HP:0002027	GO:0019899	85126000.0
colon_cancer	IRINOTECAN	HP:0002027	GO:0042802	231135000.0
colon_cancer	IRINOTECAN	HP:0002027	GO:0045944	81691300.0
colon_cancer	IRINOTECAN	HP:0002027	GO:0005515	4601450000.0
colon_cancer	IRINOTECAN	HP:0002027	GO:0005634	830909000.0
colon_cancer	IRINOTECAN	HP:0002027	GO:0005654	433500000.0
colon_cancer	IRINOTECAN	HP:0002027	GO:0005737	470845000.0
colon_cancer	IRINOTECAN	HP:0002027	GO:0005829	604865000.0
colon_cancer	IRINOTECAN	HP:0002027	GO:0005886	221204000.0
colon_cancer	IRINOTECAN	HP:0002251	GO:0042802	131741000.0
colon_cancer	IRINOTECAN	HP:0002251	GO:0045944	68712500.0
colon_cancer	IRINOTECAN	HP:0002251	GO:0005515	4735150000.0
colon_cancer	IRINOTECAN	HP:0002251	GO:0005634	688147000.0
colon_cancer	IRINOTECAN	HP:0002251	GO:0005654	364480000.0
colon_cancer	IRINOTECAN	HP:0002251	GO:0005737	317246000.0
colon_cancer	IRINOTECAN	HP:0002251	GO:0005829	469252000.0
colon_cancer	IRINOTECAN	HP:0002251	GO:0005886	144605000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0010628	132645000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0000122	341799000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0000149	449468000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0016020	95050600.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0001968	444095000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0019899	675465000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0019904	520630000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0003677	129585000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0042802	2234060000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0042803	530023000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0043066	150725000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0045944	896202000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0046982	80017800.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0048471	138767000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0005515	62261800000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0005615	239280000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0005634	9594200000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0005654	5084230000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0005730	466340000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0005737	5019730000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0005739	858677000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0005829	6943550000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0005886	2387060000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0008284	129165000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0000978	121198000.0
colon_cancer	IRINOTECAN	HP:0000407	GO:0009986	103216000.0
colon_cancer	IRINOTECAN	HP:0004295	GO:0005515	67404500.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0010628	391757000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0010629	134994000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0000122	1042640000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0000149	1305880000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0016020	241724000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0001968	1300510000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0019899	1946440000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0019904	1528300000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0030335	109904000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0003677	362527000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0003682	177866000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0042802	6078940000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0042803	1464130000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0043066	435445000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0045944	2675330000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0004674	186330000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0046982	227926000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0048471	383348000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005509	92435800.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005515	164558000000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005524	167917000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005615	641337000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005634	27513300000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005654	14592800000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005730	1384550000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005737	13974900000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005739	2056710000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005829	19394200000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0005886	6395350000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0008284	397211000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0000978	352024000.0
colon_cancer	IRINOTECAN	HP:0004322	GO:0009986	273118000.0
colon_cancer	IRINOTECAN	HP:0005214	GO:0005515	584714000.0
colon_cancer	IRINOTECAN	HP:0005214	GO:0005634	80482100.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0010628	813200000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0010629	259172000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0000122	2137490000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0000149	5731270000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0016020	763576000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0016324	71848900.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0001650	142049000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0018105	92531300.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0001934	141601000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0001968	5712170000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0019899	7705360000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0019904	6429090000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0000287	72196500.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0030335	244415000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0003677	717335000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0003682	356652000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0042802	17529000000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0042803	3457560000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0043066	936927000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0045944	5571350000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0004674	470235000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0046982	554031000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0048471	1098610000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005509	192603000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005515	264916000000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005524	381599000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005615	1318140000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005634	65160600000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005654	34704600000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005730	3425740000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005737	35312200000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005739	4704300000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005829	47471700000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0005886	15715900000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0006281	85752200.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0000724	78003300.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0008284	812963000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0000978	748814000.0
colon_cancer	IRINOTECAN	HP:0000007	GO:0009986	737739000.0
colon_cancer	IRINOTECAN	HP:0000952	GO:0042802	113223000.0
colon_cancer	IRINOTECAN	HP:0000952	GO:0005515	2245360000.0
colon_cancer	IRINOTECAN	HP:0000952	GO:0005634	437219000.0
colon_cancer	IRINOTECAN	HP:0000952	GO:0005654	230261000.0
colon_cancer	IRINOTECAN	HP:0000952	GO:0005737	238386000.0
colon_cancer	IRINOTECAN	HP:0000952	GO:0005829	320545000.0
colon_cancer	IRINOTECAN	HP:0000952	GO:0005886	108799000.0
colon_cancer	BEVACIZUMAB	HP:0011003	GO:0005515	187362000.0
colon_cancer	BEVACIZUMAB	HP:0011800	GO:0042802	314629000.0
colon_cancer	BEVACIZUMAB	HP:0011800	GO:0045944	157832000.0
colon_cancer	BEVACIZUMAB	HP:0011800	GO:0005515	9497730000.0
colon_cancer	BEVACIZUMAB	HP:0011800	GO:0005634	1493250000.0
colon_cancer	BEVACIZUMAB	HP:0011800	GO:0005737	712516000.0
colon_cancer	BEVACIZUMAB	HP:0011800	GO:0005829	1028230000.0
colon_cancer	BEVACIZUMAB	HP:0011800	GO:0005886	340567000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0010628	485739000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0010629	171542000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0000122	1296970000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0016020	379240000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0001968	2092690000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0030335	142638000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0042802	8831510000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0042803	2027200000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0043066	581229000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0044877	262030000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0045944	3347910000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0046982	307266000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0005515	214360000000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0005615	860461000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0005634	37091600000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0005737	19580000000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0005739	3325480000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0005829	27085700000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0005886	9068430000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0005887	367188000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0008284	487135000.0
colon_cancer	BEVACIZUMAB	HP:0001250	GO:0009986	385004000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0000122	224328000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0001968	357564000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0042802	1704920000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0042803	427066000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0045944	606777000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0005515	45948300000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0005615	177994000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0005634	6900550000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0005737	3916450000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0005739	804988000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0005829	5310850000.0
colon_cancer	BEVACIZUMAB	HP:0001251	GO:0005886	1846080000.0
colon_cancer	BEVACIZUMAB	HP:0001268	GO:0005515	604965000.0
colon_cancer	BEVACIZUMAB	HP:0001272	GO:0042802	277464000.0
colon_cancer	BEVACIZUMAB	HP:0001272	GO:0005515	6946490000.0
colon_cancer	BEVACIZUMAB	HP:0001272	GO:0005634	1117510000.0
colon_cancer	BEVACIZUMAB	HP:0001272	GO:0005737	639849000.0
colon_cancer	BEVACIZUMAB	HP:0001272	GO:0005739	141336000.0
colon_cancer	BEVACIZUMAB	HP:0001272	GO:0005829	880373000.0
colon_cancer	BEVACIZUMAB	HP:0001272	GO:0005886	301088000.0
colon_cancer	BEVACIZUMAB	HP:0001595	GO:0005515	187531000.0
colon_cancer	BEVACIZUMAB	HP:0001643	GO:0042802	458763000.0
colon_cancer	BEVACIZUMAB	HP:0001643	GO:0045944	243920000.0
colon_cancer	BEVACIZUMAB	HP:0001643	GO:0005515	13872000000.0
colon_cancer	BEVACIZUMAB	HP:0001643	GO:0005634	2295090000.0
colon_cancer	BEVACIZUMAB	HP:0001643	GO:0005737	1084390000.0
colon_cancer	BEVACIZUMAB	HP:0001643	GO:0005739	138461000.0
colon_cancer	BEVACIZUMAB	HP:0001643	GO:0005829	1546690000.0
colon_cancer	BEVACIZUMAB	HP:0001643	GO:0005886	488894000.0
colon_cancer	BEVACIZUMAB	HP:0002021	GO:0005515	2518900000.0
colon_cancer	BEVACIZUMAB	HP:0002021	GO:0005634	403361000.0
colon_cancer	BEVACIZUMAB	HP:0002021	GO:0005737	201690000.0
colon_cancer	BEVACIZUMAB	HP:0002021	GO:0005829	283063000.0
colon_cancer	BEVACIZUMAB	HP:0002059	GO:0042802	215193000.0
colon_cancer	BEVACIZUMAB	HP:0002059	GO:0005515	6131780000.0
colon_cancer	BEVACIZUMAB	HP:0002059	GO:0005634	925321000.0
colon_cancer	BEVACIZUMAB	HP:0002059	GO:0005737	503203000.0
colon_cancer	BEVACIZUMAB	HP:0002059	GO:0005829	705549000.0
colon_cancer	BEVACIZUMAB	HP:0002059	GO:0005886	240529000.0
colon_cancer	BEVACIZUMAB	HP:0002085	GO:0005515	214298000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0000122	167907000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0001968	168410000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0042802	926809000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0042803	229088000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0045944	412621000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0005515	28165400000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0005634	4390610000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0005737	2192440000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0005739	366034000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0005829	3131070000.0
colon_cancer	BEVACIZUMAB	HP:0002119	GO:0005886	1004540000.0
colon_cancer	BEVACIZUMAB	HP:0002126	GO:0005515	4233410000.0
colon_cancer	BEVACIZUMAB	HP:0002126	GO:0005634	581719000.0
colon_cancer	BEVACIZUMAB	HP:0002126	GO:0005737	297892000.0
colon_cancer	BEVACIZUMAB	HP:0002126	GO:0005829	427092000.0
colon_cancer	BEVACIZUMAB	HP:0002126	GO:0005886	140406000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0000122	131830000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0042802	653206000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0042803	162939000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0045944	320590000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0005515	22181800000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0005634	3266570000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0005737	1562630000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0005739	244966000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0005829	2282800000.0
colon_cancer	BEVACIZUMAB	HP:0000238	GO:0005886	730888000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0000122	262951000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0001968	216438000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0042802	1269710000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0042803	311965000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0045944	642337000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0005515	41222600000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0005615	144108000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0005634	6342310000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0005737	3021680000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0005739	437768000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0005829	4393140000.0
colon_cancer	BEVACIZUMAB	HP:0000286	GO:0005886	1395050000.0
colon_cancer	BEVACIZUMAB	HP:0003812	GO:0042802	388602000.0
colon_cancer	BEVACIZUMAB	HP:0003812	GO:0045944	149643000.0
colon_cancer	BEVACIZUMAB	HP:0003812	GO:0005515	9876190000.0
colon_cancer	BEVACIZUMAB	HP:0003812	GO:0005634	1636350000.0
colon_cancer	BEVACIZUMAB	HP:0003812	GO:0005737	879324000.0
colon_cancer	BEVACIZUMAB	HP:0003812	GO:0005739	158709000.0
colon_cancer	BEVACIZUMAB	HP:0003812	GO:0005829	1225540000.0
colon_cancer	BEVACIZUMAB	HP:0003812	GO:0005886	404316000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0010628	206324000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0000122	571988000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0016020	123172000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0001968	574999000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0042802	3079160000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0042803	737308000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0043066	229592000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0045944	1410880000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0005515	93063500000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0005615	325641000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0005634	14502300000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0005737	7211910000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0005739	1194790000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0005829	10308400000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0005886	3332260000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0005887	136370000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0008284	206853000.0
colon_cancer	BEVACIZUMAB	HP:0000486	GO:0009986	130313000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0010628	153908000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0000122	403906000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0001968	484311000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0042802	2497160000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0042803	602547000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0043066	172003000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0045944	1059010000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0005515	72262800000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0005615	269517000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0005634	11205700000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0005737	5734180000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0005739	924150000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0005829	8047390000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0005886	2668040000.0
colon_cancer	BEVACIZUMAB	HP:0000518	GO:0008284	149784000.0
colon_cancer	BEVACIZUMAB	HP:0000519	GO:0005515	1281200000.0
colon_cancer	BEVACIZUMAB	HP:0000519	GO:0005634	171662000.0
colon_cancer	BEVACIZUMAB	HP:0000519	GO:0005829	124889000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0000122	197756000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0001968	176263000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0042802	982098000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0042803	242048000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0045944	484902000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0005515	30682200000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0005634	4780700000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0005737	2300030000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0005739	323683000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0005829	3290340000.0
colon_cancer	BEVACIZUMAB	HP:0005280	GO:0005886	1081880000.0
colon_cancer	BEVACIZUMAB	HP:0000529	GO:0005515	471790000.0
colon_cancer	BEVACIZUMAB	HP:0000541	GO:0005515	1081680000.0
colon_cancer	BEVACIZUMAB	HP:0000541	GO:0005634	154372000.0
colon_cancer	BEVACIZUMAB	HP:0000545	GO:0042802	441696000.0
colon_cancer	BEVACIZUMAB	HP:0000545	GO:0045944	200260000.0
colon_cancer	BEVACIZUMAB	HP:0000545	GO:0005515	13661200000.0
colon_cancer	BEVACIZUMAB	HP:0000545	GO:0005634	2057220000.0
colon_cancer	BEVACIZUMAB	HP:0000545	GO:0005737	1004810000.0
colon_cancer	BEVACIZUMAB	HP:0000545	GO:0005739	156474000.0
colon_cancer	BEVACIZUMAB	HP:0000545	GO:0005829	1454540000.0
colon_cancer	BEVACIZUMAB	HP:0000545	GO:0005886	481948000.0
colon_cancer	BEVACIZUMAB	HP:0005692	GO:0042802	331498000.0
colon_cancer	BEVACIZUMAB	HP:0005692	GO:0045944	163211000.0
colon_cancer	BEVACIZUMAB	HP:0005692	GO:0005515	10009600000.0
colon_cancer	BEVACIZUMAB	HP:0005692	GO:0005634	1577830000.0
colon_cancer	BEVACIZUMAB	HP:0005692	GO:0005737	760528000.0
colon_cancer	BEVACIZUMAB	HP:0005692	GO:0005829	1084200000.0
colon_cancer	BEVACIZUMAB	HP:0005692	GO:0005886	352304000.0
colon_cancer	BEVACIZUMAB	HP:0000572	GO:0005515	2088560000.0
colon_cancer	BEVACIZUMAB	HP:0000572	GO:0005634	324844000.0
colon_cancer	BEVACIZUMAB	HP:0000572	GO:0005737	172004000.0
colon_cancer	BEVACIZUMAB	HP:0000572	GO:0005829	236731000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0010628	205907000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0000122	552174000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0016020	159850000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0001968	756596000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0042802	3610710000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0042803	855129000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0043066	248587000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0044877	121940000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0045944	1434410000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0046982	125790000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0005515	100816000000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0005615	367044000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0005634	15892300000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0005737	8350360000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0005739	1509710000.0
